Date,United States,Mortagage Value,GDP,Unemployment Rate,SP500
2006-02-28,590.808910182377,-33.7221633085896,3.835228585126184,-40.74074074074075,63.68515205724508
2006-03-31,596.0459523454947,-32.97985153764581,3.8785505815105363,-41.97530864197531,64.16219439475255
2006-04-30,601.9758071480193,-30.965005302226935,3.888405822394188,-41.97530864197531,64.34108527131782
2006-05-31,607.3351890498805,-30.010604453870627,3.872801690995075,-43.20987654320988,65.05664877757901
2006-06-30,610.6109421729844,-29.162248144220577,3.8437492621401748,-43.20987654320988,66.30888491353608
2006-07-31,610.988709161101,-28.31389183457052,3.8155181033588947,-41.97530864197531,67.38223017292785
2006-08-31,608.6171228735807,-30.85896076352068,3.8004272657558076,-41.97530864197531,68.57483601669648
2006-09-30,604.7766969878231,-32.13149522799576,3.804122981087181,-44.44444444444445,70.96004770423376
2006-10-31,601.020416947734,-32.55567338282078,3.82106167635594,-45.67901234567901,73.76267143709005
2006-11-30,596.9616668606604,-33.82820784729586,3.842209380752098,-44.44444444444445,75.90936195587359
2006-12-31,593.154048746353,-34.88865323435843,3.862741132593022,-45.67901234567901,77.51937984496125
2007-01-31,592.117405334528,-34.04029692470838,3.889432409986239,-43.20987654320988,78.41383422778773
2007-02-28,594.6650525889452,-33.29798515376458,3.933370358925825,-44.44444444444445,78.89087656529517
2007-03-31,599.109978636433,-34.676564156945915,4.002870338907355,-45.67901234567901,78.71198568872987
2007-04-30,602.5776273555614,-34.46447507953341,4.095468539709952,-44.44444444444445,79.1293977340489
2007-05-31,604.1131931397299,-33.61611876988335,4.202130990523569,-45.67901234567901,79.60644007155636
2007-06-30,603.9237414511994,-29.374337221633084,4.311257251558107,-43.20987654320988,80.799045915325
2007-07-31,600.9167202669648,-28.950159066808055,4.410117636672176,-41.97530864197531,82.7072152653548
2007-08-31,595.207058836087,-30.32873806998939,4.486495753520426,-43.20987654320988,84.91353607632679
2007-09-30,587.4733002739864,-32.34358430540827,4.529715091145585,-41.97530864197531,86.2850327966607
2007-10-31,578.001734382995,-32.34358430540827,4.534129417791385,-41.97530864197531,87.59689922480621
2007-11-30,567.5412156041938,-34.14634146341463,4.499020122143384,-41.97530864197531,88.25283243887895
2007-12-31,556.9333923022443,-35.31283138918346,4.430957364790709,-38.2716049382716,90.10137149672033
2008-01-31,547.2702050559432,-38.91834570519618,4.34985694501905,-38.2716049382716,90.45915324985093
2008-02-29,539.7685718644369,-37.22163308589608,4.27542934459568,-39.50617283950617,91.17471675611213
2008-03-31,534.9810789309792,-36.691410392364794,4.215065994183361,-37.03703703703704,90.81693500298152
2008-04-30,532.1816634908287,-37.22163308589608,4.15223883355012,-38.2716049382716,90.5784138342278
2008-05-31,530.2283445105139,-35.949098621420994,4.0567661874898,-33.333333333333336,89.92248062015506
2008-06-30,528.2769928833791,-32.97985153764581,3.896413205612153,-30.864197530864196,88.9087656529517
2008-07-31,524.3681812623801,-31.81336161187699,3.6509561123538488,-28.39506172839506,88.25283243887895
2008-08-31,517.733443150441,-31.2831389183457,3.310437008072057,-24.69135802469136,89.26654740608228
2008-09-30,509.3694562291301,-35.949098621420994,2.8797835132085883,-24.69135802469136,89.86285032796661
2008-10-31,499.60629679260904,-34.252386002120886,2.3909225018760822,-19.753086419753085,90.75730471079308
2008-11-30,488.0592397434236,-35.418875927889715,1.886816664801706,-16.04938271604938,93.4406678592725
2008-12-31,476.0767189435178,-43.47826086956522,1.4101309823108685,-9.876543209876552,94.39475253428743
2009-01-31,467.087237384867,-46.34146341463415,0.9923714276034964,-3.703703703703707,90.99582587954683
2009-02-28,462.2100029905507,-45.59915164369035,0.6567491461357736,2.469135802469138,87.47763864042936
2009-03-31,460.0479589136948,-46.977730646871684,0.4166611059838693,7.407407407407398,84.43649373881932
2009-04-30,460.12021069952596,-48.992576882290564,0.26812414729067724,9.876543209876534,80.26237328562911
2009-05-31,462.9167719544782,-48.46235418875927,0.20124196566885083,16.04938271604938,76.02862254025044
