Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1990-02-28,69.697728292,56.713315544,65.280607845,70.030306864,79.7930987,45.02589255,94.869551506,82.405317033,72.100307089,66.788858063,98.145223609,60.029518133,64.882063031,66.203380732,59.84650731,64.808884579,65.202678303,63.008773378,85.10860969,82.515960158,71.707370231,55.919059438,57.089731309,68.661489519,67.669048846,54.591335735,60.888072107,73.11613859,81.673643398,82.193494407,69.228032806,81.366739399,66.844981678,69.612017789,65.012295762,66.734796198,48.1748395,82.156952119,90.058214594,67.304484482,60.512200443,68.518338976,67.393689196,49.622999494,84.419089462,77.980825221,58.386851548,69.742118351,57.487271504,55.813422903
1990-03-31,69.823847077,58.124055098,65.201766773,70.207750495,80.258389125,45.059058263,94.189388201,82.487897847,72.064034694,66.540661697,100.89964592,60.452006266,65.308176478,66.53697381,59.916910407,64.728420374,65.29275203,63.192159199,84.645357757,82.763378571,71.036793418,56.337892325,57.189363774,68.335842884,67.708764245,54.945341176,61.005819297,73.550871633,80.878060446,81.561156718,68.927845823,81.077023705,66.93019923,69.54187541,65.282923824,67.068721129,48.9413513,82.220752996,89.559699879,67.727390473,60.864142485,68.603087237,67.344838618,49.877886304,84.5949574,78.022809206,59.874581136,70.071040999,57.951575373,56.107454242
1990-04-30,70.067206666,60.42915169,65.157882951,70.386220072,80.631735763,45.075334028,93.393400621,82.468776268,72.19421027,66.472120992,103.70183842,61.301489776,65.801966261,66.768406793,60.103197085,64.759756116,65.483854923,63.442024685,83.976223459,83.105293989,70.345408587,56.790344525,57.294631734,68.222428007,67.873664476,55.37516091,61.208755996,74.070186588,79.985797905,81.066961646,68.818142382,80.866622174,67.214679497,69.486290613,65.662594441,67.448801342,49.806672693,82.371184177,89.147746438,68.209275774,61.342568109,68.599515052,67.45124669,50.157500721,84.712105828,78.295169273,61.322083594,70.486492736,58.419076755,56.569754947
1990-05-31,70.339476187,63.428271342,65.238181797,70.581735747,80.789244377,45.206404852,92.621787522,82.480291656,72.366886308,66.594356634,106.30554497,62.448895312,66.232488998,66.989117284,60.46140751,64.919151133,65.856343213,63.64317946,83.259786007,83.366689404,69.866521254,57.200999204,57.422987416,68.46563555,67.980017726,55.872247581,61.513058311,74.653693424,79.124066153,80.699426633,68.899576373,80.872303749,67.522054008,69.531693075,66.076955679,67.786839645,50.67177037,82.673142784,88.824714698,68.679238635,61.90566967,68.536885486,67.79253218,50.433156383,84.681353768,78.5789837,62.607967824,70.958402672,58.7668879,57.22220839
1990-06-30,70.505036774,66.438972107,65.386614857,70.797545064,81.024591337,45.396296845,92.133020787,82.465503964,72.497563106,66.699868507,108.40716842,63.510698412,66.552472774,67.328328905,60.865003289,65.1028148,66.185391122,63.794690151,82.724209414,83.58449018,69.518990026,57.457099614,57.557187916,68.933528993,67.965964753,56.404413,61.833388472,75.360891193,78.433195063,80.510877233,69.134915842,80.914754099,67.804960374,69.595140342,66.549281086,68.012846259,51.513296654,82.988035177,88.685233203,69.070801335,62.468260751,68.457119077,68.189978291,50.687212061,84.506821862,78.725798852,63.410814586,71.417314559,59.065195681,57.933357662
1990-07-31,70.514573413,68.652639902,65.460667226,71.00728991,81.340735206,45.490419162,91.90390555,82.25945784,72.617595724,66.767424576,109.95500598,64.246814316,66.787915611,67.729258057,61.211156332,65.182250847,66.32563509,63.928390467,82.499360735,83.748242356,69.072664912,57.605325371,57.661686649,69.325433596,67.922054176,56.903583287,62.129266708,76.064435492,77.916215732,80.20450674,69.366687106,80.817731752,68.037515103,69.619465565,66.954247616,67.960855959,52.302220622,83.187917791,88.809663139,69.276492537,62.895107554,68.386649397,68.349891074,50.875699935,84.200456585,78.839186634,63.787431607,71.706812905,59.349621429,58.498951043
1990-08-31,70.49946315,69.689816662,65.364192972,71.243064984,81.393677646,45.473755479,91.585430712,82.002851086,72.695511279,66.803414098,111.31766184,64.617179903,66.874992966,67.938895611,61.518915912,65.172063632,66.349708529,63.994858186,82.473438771,83.730800557,68.572010166,57.616118483,57.751228417,69.482717532,67.918852859,57.273414948,62.416567246,76.567837457,77.220042063,79.785021466,69.491933176,80.52312232,68.154542105,69.622673984,67.144418388,67.663098794,52.952752141,83.173275471,89.054205187,69.272690887,63.091256646,68.345051963,68.25346792,50.933261436,83.807133985,78.798249752,64.093522419,71.694934945,59.47952012,58.796816627
1990-09-30,70.569925429,69.79307137,65.10698812,71.429237706,81.123671292,45.448829369,90.865746199,81.994759094,72.631113652,66.679251697,112.81773535,64.700087432,66.894705222,67.912928803,61.786094778,65.10068456,66.329910333,63.962945396,82.399069306,83.58409838,68.234431819,57.512490044,57.740090554,69.451962004,67.810282055,57.454175949,62.640189673,76.926724884,76.171535054,79.380684013,69.554361179,79.975462319,68.178304722,69.603045111,67.24909323,67.324662266,53.419910949,82.991629252,88.955386013,69.1002919,63.095793749,68.331791304,68.052153905,50.844274411,83.44209319,78.508842302,64.284072499,71.420696278,59.464330632,58.857887637
1990-10-31,70.663375557,69.454962628,64.742754463,71.494440687,80.649927695,45.513773063,89.806672777,82.074920951,72.468342736,66.418403362,114.08041278,64.664721917,67.03747891,67.865106415,61.942466527,64.956437431,66.239835416,63.992195086,82.046824625,83.420162565,67.66858652,57.555828695,57.678386381,69.366012098,67.559756261,57.438008082,62.768853749,77.221794851,75.018423655,78.729359992,69.571735743,79.33216108,68.059520303,69.563548845,67.270874506,67.156723305,53.694254173,82.793587594,88.354674981,68.823237924,63.014933023,68.343413892,67.75346467,50.73200427,83.157668985,78.101741398,64.183702728,71.061514211,59.4578131,58.82825788
1990-11-30,70.637928353,69.027433214,64.42262959,71.518592591,80.07884984,45.610648278,88.816127032,82.038541987,72.25982006,66.266182175,114.70016247,64.665192568,67.078319878,67.835714194,62.051288346,64.838153751,66.214970106,64.026330228,81.429499369,83.176931192,66.790254673,57.617730084,57.689364562,69.427475274,67.410218922,57.296043448,62.846886282,77.503696113,74.138790474,77.905036983,69.598662052,78.948712365,67.897276732,69.549417001,67.180851722,67.210504513,53.76140419,82.513775849,87.727129375,68.583376078,62.905215509,68.330453307,67.640546153,50.729310828,82.971546852,77.723485136,63.97073002,70.833426748,59.590357346,58.84460892
1990-12-31,70.506472062,68.775311957,64.328025919,71.516352296,79.751003085,45.671660887,88.157968327,82.011516866,72.2067032,66.312637602,114.74743971,64.781081995,66.969492723,67.910210044,62.187820386,64.746059915,66.355529894,63.677855966,80.812481284,82.793008121,66.095299358,57.602232831,57.736639359,69.70031835,67.534606243,57.148639711,62.91705519,77.830396433,73.663004657,77.316470987,69.706018193,78.887397065,67.9084131,69.606722088,67.141848871,67.518966217,53.754396369,82.24907455,87.37495817,68.542313422,62.828076116,68.302809253,67.960833202,50.87993114,82.913421145,77.519092223,63.760400625,70.849741234,59.726011914,58.964612536
1991-01-31,70.433716559,68.875310033,64.472485575,71.413405393,79.45473294,45.674644693,87.808024311,82.109195904,72.432980633,66.384218044,114.56568234,64.99960076,67.052525331,68.246618594,62.278823481,64.705418828,66.534131361,62.964138572,80.288293506,82.441292279,65.635827604,57.616915924,57.816482466,69.986575557,67.753098104,57.083873083,63.029434807,78.189977347,73.265916313,77.024633914,69.791134158,78.774612113,68.025475161,69.778578336,67.229332735,67.925524484,53.903494063,82.343447052,87.063975877,68.800101861,62.875791714,68.364302598,68.290601908,51.202771754,82.872855868,77.452164966,63.730372158,71.137379642,59.684315534,59.208787538
1991-02-28,70.547760085,69.237835281,64.713398864,71.227044979,79.098652583,45.743763545,87.636007332,82.244070842,72.579074329,66.39777748,114.46627837,65.25927235,67.374205497,68.666724895,62.31801589,64.821907827,66.771339177,62.660445738,79.856936702,82.372902481,65.329283939,57.729266948,57.930536768,70.124984637,67.890014986,57.166363145,63.176163153,78.581612992,72.59356605,76.905354235,69.770533356,78.436210352,68.180452969,70.067371161,67.538360206,68.227247918,54.221599875,82.513414324,86.519445245,69.198954192,63.120992116,68.496142749,68.50874724,51.700695969,82.735291766,77.433856171,64.015007048,71.646263603,59.719101126,59.596525536
1991-03-31,70.864219394,69.744482495,64.866495656,71.110255638,78.983212911,45.943999432,87.470159089,82.328469272,72.532554754,66.433333056,114.51329683,65.51466708,67.757442311,68.885385844,62.38165761,65.069229651,67.172783956,63.22347839,79.637907754,82.715675681,65.10001992,58.037324274,58.050317599,70.157561163,68.03313945,57.443856297,63.338480586,78.894444349,71.802678858,76.797416061,69.794774621,78.079035235,68.446880099,70.376947862,68.001065516,68.561942462,54.646761726,82.569688817,85.710539008,69.467562831,63.568145187,68.59393516,68.861952373,52.268849027,82.522921243,77.507535854,64.441116558,72.233957839,60.00611283,60.098669116
1991-04-30,71.254782481,70.432592197,64.951756693,71.101260706,78.965029308,46.162345066,87.091982816,82.454331006,72.542249214,66.496370363,114.82520587,65.825839639,68.096174038,69.070729839,62.610059916,65.342337176,67.622481351,64.178152145,79.598726445,83.149105264,64.78374266,58.442830824,58.166095977,70.148054175,68.212711598,57.931734013,63.564980124,79.032806827,71.167477927,76.52508033,69.972648743,77.905891752,68.661477401,70.619858586,68.339610951,68.998706333,55.145860254,82.838880595,84.781573945,69.620542658,64.109822764,68.635563631,69.187780455,52.721021396,82.296511131,77.58695979,64.915332508,72.785763145,60.439897796,60.624186829
1991-05-31,71.581068016,71.277054846,65.122466327,71.148381883,78.969199957,46.381725717,86.626461212,82.638853144,72.709232273,66.561330565,115.43043722,66.294556564,68.312006488,69.425667538,63.044035763,65.585868818,67.938294363,65.05665447,79.590385907,83.315479053,64.473157479,58.752944026,58.278637222,70.126402237,68.334121446,58.537223979,63.832557657,79.065539316,70.63829666,76.362553725,70.220225268,77.948893369,68.77416865,70.793220142,68.635105183,69.460496217,55.658744487,83.377304454,83.977411721,69.777132662,64.589251245,68.669263121,69.41430707,52.977760619,82.045585767,77.647659529,65.375130699,73.23698548,60.944925985,61.090520516
1991-06-30,71.7812539,72.155257801,65.283972762,71.239039331,78.982134486,46.587461306,86.339590496,82.839483135,72.865697879,66.583139083,116.17033565,66.826650653,68.508387982,69.779422942,63.476083546,65.7723604,68.004102542,65.630806235,79.517666392,83.360416164,64.29018012,58.942364291,58.437632642,70.140936499,68.324771167,59.143702673,64.080659043,78.993749752,70.099273392,76.458553329,70.429954315,78.225938209,68.864921528,70.933200045,68.913363631,69.730832736,56.134467359,83.737719521,83.353776601,69.860764739,64.884174826,68.702252963,69.593868214,53.05264575,81.71889395,77.784747648,65.83031927,73.565449718,61.502342355,61.483280472
1991-07-31,71.856988222,72.882954907,65.258082073,71.309475252,78.924762065,46.805491527,86.175552342,82.959719252,72.7745474,66.468509852,116.8823881,67.379500684,68.736211552,69.98290311,63.810628458,65.909804383,67.867765464,65.834239094,79.399504733,83.423617387,64.090296631,59.045747368,58.535802395,70.210135786,68.336218503,59.714763131,64.246734774,78.900867974,69.578660999,76.526544669,70.609534304,78.372820422,68.877708447,71.0812833,69.000579617,69.790351462,56.587237988,83.728408351,82.829102857,69.865476521,64.98082293,68.708897079,69.61452971,53.063867726,81.355627781,77.747551281,66.160586254,73.784356317,61.948488616,61.829986443
1991-08-31,71.910723284,73.265409063,65.212545287,71.426308823,78.599861236,47.033147113,85.920855681,82.852547034,72.54029604,66.290089844,117.31222386,68.008922517,68.888526911,70.056309388,64.124517148,66.037342293,67.78722215,65.917570065,79.280498421,83.352610053,63.814234337,59.169465397,58.543508876,70.370912927,68.476442783,60.267346968,64.31869735,78.972624414,69.125677447,76.398677418,70.892794385,78.315337672,68.841843512,71.217332534,68.949038979,69.982791841,56.942015639,83.534596783,82.399440757,69.97197313,64.952653202,68.741696392,69.528230804,53.193980413,81.076764543,77.483351112,66.216445004,73.965262646,62.071040555,62.152986988
1991-09-30,72.0018659,73.257487179,65.489935254,71.752723173,78.41091817,47.247998769,85.551403516,82.667434617,72.484803481,66.195504556,117.52608162,68.591686464,68.967538865,70.142385649,64.468096384,66.050625062,67.946729463,66.124070415,79.10563747,83.202805273,63.580973179,59.331312701,58.588154587,70.633989655,68.597245523,60.805310778,64.344483126,79.20625693,68.680056692,76.18459891,71.266562755,78.200455005,68.959216604,71.301828491,68.947091537,70.360471006,57.164297204,83.527844442,82.153969223,70.303264774,64.913165417,68.842988179,69.462069303,53.444843586,80.968746695,77.413082109,66.342063489,74.15552153,62.014217432,62.431973578
1991-10-31,72.171076536,73.033413244,66.058983115,72.196926927,78.477917702,47.446760377,85.13291024,82.754274789,72.705183235,66.188910254,117.93629979,69.002776314,69.103886516,70.336130555,64.703726488,65.890932232,68.237613303,66.476388169,78.818324198,83.308223089,63.412230056,59.490994779,58.655140294,70.956524726,68.75412784,61.205277238,64.370089154,79.48285562,68.150774948,76.133585766,71.61842512,77.994487242,69.253162015,71.398696968,69.170273367,70.668286375,57.40753548,83.857626628,82.174367183,70.710701737,64.973312888,68.985053526,69.412725731,53.740362377,80.990768561,77.594799501,66.681645392,74.320870934,62.147884563,62.690857864
1991-11-30,72.412331024,72.841911564,66.478683974,72.587049003,78.421967415,47.533221941,84.801794946,82.992092699,72.897990862,66.286768916,118.55336787,69.251923738,69.253893417,70.527060151,64.739749994,65.777226035,68.420235652,66.924357985,78.581414786,83.560153455,63.377759545,59.607280801,58.666551655,71.343588971,68.973771445,61.367945472,64.528000979,79.70584589,67.698970922,76.264611823,71.976773396,77.926263779,69.285417022,71.590698286,69.624541888,70.816911342,57.784342441,84.122458992,82.358070467,70.848623125,65.150658277,69.138470478,69.417955586,54.00991267,81.084749024,77.7645461,67.052173252,74.426065684,62.441910785,63.024498398
1991-12-31,72.585928653,72.871270349,66.421070186,72.936165434,78.304196761,47.657761465,84.755506678,83.016585063,72.996681666,66.631232883,118.73177971,69.414595214,69.292228726,70.685053625,64.703202022,65.874082555,68.540645359,67.358011807,78.605168103,83.712641999,63.431859373,59.558368734,58.691479878,71.757468835,69.013856321,61.421459981,64.954332539,79.836890855,67.615077711,76.460564413,72.356964648,77.896978953,68.997559364,71.86943866,70.003432731,70.971694161,58.266778151,84.06619119,82.516642033,70.738020423,65.476342273,69.254199636,69.676496753,54.266583223,81.157284467,77.826202231,67.322859094,74.467656603,62.5610616,63.441843863
1992-01-31,72.701787456,73.196175269,66.181412073,73.261520418,78.231386987,48.041843648,84.932200024,82.791256664,73.204694458,67.023236379,118.0486049,69.641566746,69.41127043,70.937848975,64.782977228,66.032853525,68.827319469,67.645222729,78.80126306,83.98771534,63.524968124,59.569031621,58.882960374,72.109806691,68.884914097,61.583920139,65.755098463,79.898160292,67.921516234,76.756189301,72.754735631,77.965503748,69.060467246,72.244238353,70.14234076,71.202335384,58.770965453,84.024690924,82.563265208,70.676034296,65.961821616,69.31001176,70.189217083,54.569113987,81.094188455,77.945796389,67.373116962,74.516963949,62.616871293,63.819955758
